NEW_EVENT_TAG,Australian Warhammer Championships - Heat 2,21 Apr 2019,5
Jemma Shepherd,Flesh Eater Courts
Ryan Hooper,Sylvaneth
Luke Taylor,Skaventide
Steven Fitzpatrick,Flesh Eater Courts
Tim Macdivitt,Stormcast Eternals
Seth Schneider,Daughters of Khaine
Nick Cambridge,Daughters of Khaine
Gary Den,Daughters of Khaine
James Shaman,Gloomspite Gitz
Ciaran Deem,Stormcast Eternals
Josh Maher,Legions of Nagash
David Kerr,Stormcast Eternals
Cameron McCormack,Blades of Khorne
Jye Callanan,Legions of Nagash
Carwyn Llewelyn,Legions of Nagash
Isaac Fletcher,Seraphon
Chris Wilcox,Beasts of Chaos
Matthew Daly,Flesh Eater Courts
Jessica Thompson,Seraphon
Jarrod Hamilton,Nighthaunt
Elliot Stenson,Kharadron Overlords
