NEW_EVENT_TAG,FaceHammer GT,30 Sep 2017,5
Jack Armstrong,Stormcast Eternals
Tony Moore,Disciples of Tzeentch
Nicky Myland,Bonesplitterz
Chris Tomlin,Ironjawz
Darran Palmer,Free Peoples
Andy Bryan,Stormcast Eternals
Aaron Bailey,Disciples of Tzeentch
Darren Watson,Seraphon
Shaun Lang,Disciples of Tzeentch
John Dale,Seraphon
Daniel Ford,Chaos
Tom Mawdsley,Nighthaunt
Sam Davies,Stormcast Eternals
James Chalmers,Disciples of Tzeentch
Chris Mills,Stormcast Eternals
Mark Caseley,Sylvaneth
Nathan Foster,Chaos
Craig Namvar,Blades of Khorne
Johnathon Pano Kyprianidis,Blades of Khorne
Laurie H,Sylvaneth
Michael Wilson,Disciples of Tzeentch
Matthew Croad,Chaos
Toby Jennings,Stormcast Eternals
James Ramsay,Chaos
Colin Cochrane,Stormcast Eternals
Nicky Martin,Seraphon
Andy Talbot,Stormcast Eternals
Ellis Priestley,Kharadron Overlords
Owyn Abram,Soulblight
Ian Spink,Bonesplitterz
Rob Ellis,Order
Adrian McWalter,Fyreslayers
Jack McQuiggin,Seraphon
Richard Hudspith,Chaos
Alex Harrison,Order
Kieran Harper,Ironjawz
Matthew Tullock,Stormcast Eternals
Ben Diesel,Disciples of Tzeentch
Kane Holloway,Ironjawz
Owen Farmer,Stormcast Eternals
Stewart Callander,Seraphon
Paul Buckler,Wanderers
Ricky Mee,Stormcast Eternals
Mike Thomas,Destruction
Adam Hazelwood,Order
Thomas Kemp,Disciples of Tzeentch
Matt Lyons,Blades of Khorne
Paul Haley,Ironjawz
Ian Gilmore,Ironjawz
Robert Crouchley,Kharadron Overlords
Nigel Chorlton,Seraphon
Matt Robertson,Blades of Khorne
Dan Mitchell,Clan Pestilens
Matthew Arnold,Flesh Eater Courts
Nathan Hoole,Chaos
James Boots,Blades of Khorne
William Morris,Ironjawz
Patrick O'Sullivan,Death
Michael Browning,Nighthaunt
Keith Ball,Flesh Eater Courts
Luke McHugh,Chaos
James Tinsdale,Stormcast Eternals
Marc Wilson,Free Peoples
Mark Hempel,Sylvaneth
Bryan Hatchett,Stormcast Eternals
William Philpott,Disciples of Tzeentch
Gary Hennessey,Chaos
Joe Purcell,Kharadron Overlords
Andrew Burton,Deathlords
Pete Scholey,Nighthaunt
Graham Shirley,Death
Balal Zafar,Wanderers
Sam Watson,Flesh Eater Courts
Tim Bussell,Stormcast Eternals
Russ Ward,Chaos
James Eveleigh,Chaos
Gareth Ravenscroft,Chaos
Tom Wall,Ironjawz
Dan Hadart,Stormcast Eternals
Alex Bruce,Stormcast Eternals
Jon Barwise,Blades of Khorne
Dan Broxholme,Seraphon
Paul Whitehead,Beastclaw Raiders
Mark Busby,Sylvaneth
Bex Ward,Disciples of Tzeentch
Tom Hewitt,Stormcast Eternals
Lee Kay,Maggotkin of Nurgle
Luke Whitehead,Flesh Eater Courts
Ric Ellis,Stormcast Eternals
Rob Boyce,Maggotkin of Nurgle
Matt Robinson,Death
