NEW_EVENT_TAG,General's War 33,13-06-2020,3
Lukasz Krokos,-,3/0/0
Ziemek,-,3/0/0
Michał Pe,-,2/0/1
Damian Kozaczuk,-,2/0/1
Piotr Kurkowski,-,2/0/1
Kuba Burchardt,-,2/0/1
"Jacek \""Hunter\"" Lasota",-,2/0/1
Adrian Kaczyński,-,1/1/2
Michał Wiśniewski,-,1/0/2
Żużu,-,1/1/1
Grzegorz Wolan Zagraba,-,1/0/2
Łukasz Filipek,-,1/0/2
Krzysztof Pe,-,1/0/2
Jakub Farlog Luszewski,-,1/0/2
Antrahte,-,0/1/2
Patryk Podęga,-,0/0/3
Olgierd Sawicki,-,0/1/0
Paweł Żybura,-,0/1/0
