NEW_EVENT_TAG,General's War 36,20-09-2020,3
Piotr Kurkowski,Idoneth Deepkin,3/0/0
Olgierd Sawicki,Ossiarch Bonereapers,3/0/0
Radosław Wróblewski,Stormcast Eternals,2/0/1
James Tinsdale,Ossiarch Bonereapers,2/0/1
Michał Pe,Khorne Bloodbound,2/0/1
Michał Wiśniewski,Kharadron Overlords,2/0/1
Krzysiek Pe,Skaven,2/0/1
Adrian Kaczyński,Stormcast Eternals,2/0/1
Olgierd Ruszkiewicz,Kharadron Overlords,2/0/1
Lukasz Krokos,Idoneth Deepkin,2/0/1
Arek Oziębło,Seraphon,1/0/2
Maciej Gąssowski,Maggotkin of Nurgle,1/0/2
baro,Lumineth Realmlords,1/0/2
Kuba Kwiatkowski,Ossiarch Bonereapers,1/0/2
Tomasz Bokotko,Blades of Khorne,1/0/2
Grzegorz c===3 Trzaskoma,Sylvaneth,0/0/3
Paweł Balcerzak,Big Waaagh!,0/0/3
