NEW_EVENT_TAG,Element Games Grand Slam,26 Aug 2018,5
Tom Mawdsley,Daughters of Khaine
Paul Marshallsay,Idoneth Deepkin
Chris Green,Legion of Sacrement
Tony Moore,Grand Host of Nagash
Michael Wilson,Hosts of Slaanesh
Chris Tomlin,Phoenix Temple
Byron Orde,Order
Paul Buckler,Idoneth Deepkin
Darran Palmer,Free Peoples
Terry Pike,Stormcast Eternals
Chris McConville,Daughters of Khaine
Les Martin,Idoneth Deepkin
James Tinsdale,Maggotkin of Nurgle
Chris Carroll,Legion of Blood
Mark Busby,Clan Skryre
Ritchie McAlley,Sylvaneth
Andy Wood,Nighthaunt
Russ Veal,Nighthaunt
Matt Robertson,Beastclaw Raiders
Sam Watson,Legion of Sacrement
Paul Haley,Daughters of Khaine
Tom Lees,Ironjawz
Nigel Chorlton,Sylvaneth
Andy Bryan,Stormcast Eternals
James Boots,Hosts of Slaanesh
Adrian McWalter,Chaos
Tom Roberts,Blades of Khorne
Gordon Wilson,Stormcast Eternals
Forrest Wilhoite,Stormcast Eternals
Thomas Kemp,Stormcast Eternals
Luke Evans,Grand Host of Nagash
Ian O'Brien,Grand Host of Nagash
James Eveleigh,Brayherd
Tom Blaxall,Seraphon
Jack Mayland,Disciples of Tzeentch
Stuart Millar,Nighthaunt
Dan Mitchell,Moonclan
Nathan Foster,Bonesplitterz
Matthew Tullock,Ironjawz
James Beeden,Seraphon
Nigel Barham,Disciples of Tzeentch
Matthew Haggett,Maggotkin of Nurgle
David Thompson,Sylvaneth
Matthew Sandiford,Maggotkin of Nurgle
Richard Ellis,Seraphon
Craig Moore,Free Peoples
Adam Maiden,Clan Pestilens
Pete Bradley,Flesh Eater Courts
Paul McElroy,Destruction
Alex Roos,Seraphon
Gabe Huddlestone,Legion of Night
Josh Horner,Kharadron Overlords
