NEW_EVENT_TAG,War in the Mortal Realms IV,13-04-2019,3
Matthew Gouldesbrough,Idoneth Deepkin,3/0/0
Sam Loving,Stormcast Eternals,3/0/0
Ben Murphy,Grand Host of Nagash,3/0/0
Dan Comeau,Blades of Khorne,2/0/1
Adam Cunis,Mixed,2/0/1
OwynAbram,Legion of Blood,2/0/1
Benjamin Savva,Daughters Of Khaine,2/0/1
Owen Jackson,Sylvaneth,2/0/1
Vincent Chan,Blades of Khorne,2/0/1
TL Low,Idoneth Deepkin,2/0/1
lhw,Blades of Khorne,2/0/1
Sherif Aziz,Stormcast Eternals,2/0/1
Joshua Jenkins,Grand Host of Nagash,1/0/2
Dave carter,Nighthaunt,1/0/2
Lee Whitely,Blades of Khorne,1/0/2
Chris Francis,Sylvaneth,1/0/2
Maxime Julian,Stormcast Eternals,1/0/2
Sebastian Del Monte,Gloomspite Gitz,1/0/2
Obaid Bin-Nasir,Stormcast Eternals,1/0/2
Jake Powis,Sylvaneth,1/0/2
Johnny Armstrong,Skaven,1/0/2
Ben Gomm,Nighthaunt,0/0/3
Neil Samuels,Mixed,0/0/3
Matthew walker,Maggotkin of Nurgle,0/0/3
